composer,piece,piece_url,piece_item_code,movie
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Adventures of Rocky and Bullwinkle (2000)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Age of Innocence (The) (1993)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Airplane II (1982)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Amants de Pont-Neuf (Les) (The Lovers on the Bridge) (1991)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Amazing Spider-Man 2 (The) (2014)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Anywhere But Here (1999)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Austin Powers (1997)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Book Thief (The) (2013)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Champagne Waltz (1937)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Chop Suey (2001)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Colonel Redl (1985)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Conway Curve (The) (2015)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Cool Runnings (1993)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,End of the Affair (The) (1999)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Goodbye Lenin (2003)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,"Goodbye, Mr. Chips (1939)"
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Great Santini (The)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Hannibal (2001)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Harlem Nights (1989)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Heaven's Gate (1980)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Jason's Lyric (1994)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Jean de Florette (1986)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Jungle Book (The) (1994)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Larger Than Life (1996)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Last Emperor (The) (1987)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Late Quartet (A) (2012)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Marius et Jeannette (1997)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Men in White (National Lampoon's Men in
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,White) (1998)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Midnight in the Garden of Good and Evil
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Nina Takes a Lover (1994)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Novocaine (2001)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Nutty Professor II: The Klumps (2000)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Only You (1994)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Out Of The Present (1999)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Rango (2011)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Romy and Michele's High School Reunion (1997)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Roxanne (1987)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Soapdish (1991)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Strictly Ballroom (1992)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Sunshine (1999)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Talk of Angels (1998)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Tin Drum (The) (1979)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Titanic (1997)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,True Lies (1994)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Colonel Redl (1985)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Furious Seven (Furious 7) (2015)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Grand Budapest Hotel (The) (2014)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,I.Q. (1994)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,One More Kiss (1999)
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Sheena
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Vol-au-vent (1996)
"STRAUSS, JOHANN, II",Die Fledermaus: Ouverture,https://www.naxos.com/catalogue/item.asp?item_code=8.660017-18,8.660017-18,Book Thief (The) (2013)
"STRAUSS, JOHANN, II",Die Fledermaus: Ouverture,https://www.naxos.com/catalogue/item.asp?item_code=8.660017-18,8.660017-18,Safecracker (The)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Devil's Own (The) (1997)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Drop Dead Gorgeous (1999)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Girls Can't Swim (2000)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Kingsman: The Golden Circle (2017)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Roseaux Savages (Les) (1994)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Thin Ice (2011)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Age of Innocence (The) (1993)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Barber of Siberia (The) (Sibirskiy tsiryulnik) (1998)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Heat and Dust (1983)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,"Men, Women: User's Manual (1996)"
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Sour Grapes (1998)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Titanic (1997)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Age of Innocence (The) (1993)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Colonel Redl (1985)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Death Becomes Her (1992)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Dirty Dozen (The) (1967)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Jungle Book (The) (1994)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Last Emperor (The) (1987)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Once Around (1991)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Sunshine (1999)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Torn Curtain (1966)
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Kunstler-Leben (Artist's Life), Op. 316",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Age of Innocence (The) (1993)
"STRAUSS, JOHANN, II","Kunstler-Leben (Artist's Life), Op. 316",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Mousehunt (1997)
"STRAUSS, JOHANN, II","Kunstler-Leben (Artist's Life), Op. 316",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Portrait of a Lady (The) (1996)
"STRAUSS, JOHANN, II","Kunstler-Leben (Artist's Life), Op. 316",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Till There Was You (1991)
"STRAUSS, JOHANN, II","Morgenblatter, Walzer, Op. 279",https://www.naxos.com/catalogue/item.asp?item_code=8.554524,8.554524,Lost City of Z (The) (2016)
"STRAUSS, JOHANN, II","Morgenblatter, Walzer, Op. 279",https://www.naxos.com/catalogue/item.asp?item_code=8.554524,8.554524,Men of Honor (2000)
"STRAUSS, JOHANN, II","Perpetuum mobile, Op. 257, ""Musikalischer Scherz"" (Musical Joke)",https://www.naxos.com/catalogue/item.asp?item_code=8.550339,8.550339,Alex & Emma (2003)
"STRAUSS, JOHANN, II","Schatzwalzer, Op. 418",https://www.naxos.com/catalogue/item.asp?item_code=8.550340,8.550340,Up at the Villa (2000)
"STRAUSS, JOHANN, II","Tritsch-Tratsch Polka, Op. 214",https://www.naxos.com/catalogue/item.asp?item_code=8.550337,8.550337,Moonraker (1979)
"STRAUSS, JOHANN, II","Unter Donner und Blitz (Thunder and Lightning), Polka, Op. 324",https://www.naxos.com/catalogue/item.asp?item_code=8.554518,8.554518,Bright Young Things Victor
"STRAUSS, JOHANN, II","Unter Donner und Blitz (Thunder and Lightning), Polka, Op. 324",https://www.naxos.com/catalogue/item.asp?item_code=8.554518,8.554518,Ferdinand (2017)
"STRAUSS, JOHANN, II","Unter Donner und Blitz (Thunder and Lightning), Polka, Op. 324",https://www.naxos.com/catalogue/item.asp?item_code=8.554518,8.554518,Frankenstein (2015)
"STRAUSS, JOHANN, II","Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Darkman (1990)
"STRAUSS, JOHANN, II","Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Jungle Book (The) (1994)
"STRAUSS, JOHANN, II","Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Living Daylights (The) (1987)
"STRAUSS, JOHANN, II","Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Wine Dancing (2015)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Before Sunrise (1995)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Colonel Redl (1985)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Dudley Do-Right (1999)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,My Big Fat Greek Wedding (2002)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",https://www.naxos.com/catalogue/item.asp?item_code=8.550152,8.550152,Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Wiener Bonbons, Walzer, Op. 307",https://www.naxos.com/catalogue/item.asp?item_code=8.554518,8.554518,Nightbreed (1990)
"STRAUSS, RICHARD","Der Rosenkavalier (The Knight of the Rose), Op. 59, TrV 227: Marie Theres'!... Hab' mir's gelobt",https://www.naxos.com/catalogue/item.asp?item_code=8.111011-13,8.111011-13,Angst vor der Angst (Fear of Fear) (1975)
"STRAUSS, RICHARD","Der Rosenkavalier (The Knight of the Rose), Op. 59, TrV 227: Marie Theres'!... Hab' mir's gelobt",https://www.naxos.com/catalogue/item.asp?item_code=8.111011-13,8.111011-13,Die Ehe der Maria Braun (The Marriage of Maria Braun) (1979)
"STRAUSS, RICHARD","Der Rosenkavalier Suite, Op. 59, TrV 227",https://www.naxos.com/catalogue/item.asp?item_code=8.572041,8.572041,A.I. (2001)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 3. Beim Schlafengehen",https://www.naxos.com/catalogue/item.asp?item_code=8.570283,8.570283,Hours (The) (2002)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 3. Beim Schlafengehen",https://www.naxos.com/catalogue/item.asp?item_code=8.570283,8.570283,Tom & Viv (1994)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 4. Im Abendrot",https://www.naxos.com/catalogue/item.asp?item_code=8.570283,8.570283,Wild at Heart (1990)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 4. Im Abendrot",https://www.naxos.com/catalogue/item.asp?item_code=8.570283,8.570283,Year of Living Dangerously (The) (1982)
"STRAUSS, RICHARD","5 Lieder, Op. 41, TrV 195: No. 1. Wiegenlied",https://www.naxos.com/catalogue/item.asp?item_code=C10258,C10258,L'Accompagnatrice (The Accompanist) (1992)
"STRAUSS, RICHARD","5 Lieder, Op. 41, TrV 195: No. 1. Wiegenlied",https://www.naxos.com/catalogue/item.asp?item_code=C10258,C10258,Anna Karenina (1997)
"STRAUSS, RICHARD","8 Gedichte aus Letzte Blatter, Op. 10, TrV 141: No. 1. Zueignung",https://www.naxos.com/catalogue/item.asp?item_code=8.570297,8.570297,L'Accompagnatrice (The Accompanist) (1992)
"STRAUSS, RICHARD","8 Gedichte aus Letzte Blatter, Op. 10, TrV 141: No. 1. Zueignung",https://www.naxos.com/catalogue/item.asp?item_code=8.570297,8.570297,Anna Karenina (1997)
"STRAUSS, RICHARD","Also sprach Zarathustra, Op. 30, TrV 176",https://www.naxos.com/catalogue/item.asp?item_code=8.550182,8.550182,2001: A Space Odyssey (1968)
