composerNameFull,pieceName,pieceCode,pieceURL,pieceMovies
"BACH, JOHANN SEBASTIAN","Violin Concerto in A minor, BWV 1041: II. Andante",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,On the Road (2012)  Primal Fear (1996)
"BACH, JOHANN SEBASTIAN","Violin Concerto in E major, BWV 1042",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,Lost City of Z (The) (2016)
"BACH, JOHANN SEBASTIAN","Violin Concerto in E major, BWV 1042: III. Allegro assai",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,Patriot (The) (2000)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 1 in B minor, BWV 1002",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Detours (2016)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 1 in B minor, BWV 1002: I. Allemanda",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Sunday (2008)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 2 in D minor, BWV 1004: IV. Giga",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Kiss the Girls (1997)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 2 in D minor, BWV 1004: V. Ciaconna",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Beast with Five Fingers (1946)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 3 in E major, BWV 1006: I. Preludio",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Truth About Cats and Dogs (The) (1996)
"BACH, JOHANN SEBASTIAN","Violin Partita No. 3 in E major, BWV 1006: III. Gavotte en rondeau",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,Hunger (The) (1983)
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 1 in G minor, BWV 1001: I. Adagio",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,Anniversary Party (2001)  Kiss the Girls (1997)
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 1 in G minor, BWV 1001: IV. Presto",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,Sandy Bottom Orchestra (The) (2000)
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 2 in A minor, BWV 1003: I. Grave",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,One Night Stand (1997)
"BACH, JOHANN SEBASTIAN","Vor deinen Thron tret ich (Before Thy throne I stand), BWV 668",8.550927,https://www.naxos.com/catalogue/item.asp?item_code=8.550927,Enigma (2001)
"BACH, JOHANN SEBASTIAN","Wachet auf, ruft uns die Stimme (Awake, the voice is calling), BWV 140",7318599919614,https://www.classicsonline.com/catalogue/product.aspx?cid=7318599919614,Mr Holland's Opus (1995)
"BACH, JOHANN SEBASTIAN","Wachet auf! ruft uns die Stimme, BWV 645 (trans. W. Kempff)",8.223452,https://www.naxos.com/catalogue/item.asp?item_code=8.223452,Call Me by Your Name (2017)
"BACH, JOHANN SEBASTIAN","Was mir behagt, ist nur die muntre Jagd, BWV 208, ""Hunt Cantata"": Schafe konnen sicher weiden from Was mir behagt, ist nur die muntre Jagd",8.550643,https://www.naxos.com/catalogue/item.asp?item_code=8.550643,I Am Sam (2001)
"BADARZEWSKA-BARANOWSKA, TEKLA","The Maiden's Prayer, Op. 4",8.550141,https://www.naxos.com/catalogue/item.asp?item_code=8.550141,Hi-Lo Country (The) (1998)  Wedding Banquet (The) (1993)
"BARBER, SAMUEL","Agnus Dei, Op. 11",8.559053,https://www.naxos.com/catalogue/item.asp?item_code=8.559053,Lorenzo's Oil (1992)
"BARBER, SAMUEL","Adagio for Strings, Op. 11",8.559088,https://www.naxos.com/catalogue/item.asp?item_code=8.559088,Amelie of Montmartre (1980)  Elephant Man (The) (1980)  Jagarna (The Hunters) (1996)  Kevin and Perry Go Large (2000)  Lorenzo's Oil (1992)  Platoon (1986)  Roseaux Savages (Les) (1994)  S1mOne (Simone) (2002)  Scarlet Letter (The) (1995)
"BARBER, SAMUEL","Violin Concerto, Op. 14: II. Andante",8.559044,https://www.naxos.com/catalogue/item.asp?item_code=8.559044,Deep Blue Sea (The) (2011)
"BARRIOS MANGORE, AGUSTIN",La Catedral,8.555718,https://www.naxos.com/catalogue/item.asp?item_code=8.555718,Kissing Jessica Stein (2001)
"BARRY, JOHN",Out of Africa: Main title theme,8.570505,https://www.naxos.com/catalogue/item.asp?item_code=8.570505,Le talent de mes amis (2015)
"BARTOK, BELA","Music for Strings, Percussion and Celesta, Sz. 106",8.550261,https://www.naxos.com/catalogue/item.asp?item_code=8.550261,Shining (The) (1980)
"BARTOK, BELA","Music for Strings, Percussion and Celesta, Sz. 106: II. Allegro",8.550261,https://www.naxos.com/catalogue/item.asp?item_code=8.550261,Being John Malkovich (1999)
"BEETHOVEN, LUDWIG VAN",32 Variations in C minor: Variations XXVI and XXVII,8.550676,https://www.naxos.com/catalogue/item.asp?item_code=8.550676,Glenn Gould (32 Short Films about) (1993)
"BEETHOVEN, LUDWIG VAN","Bagatelle in A minor, WoO 59, ""Fur Elise""",8.550647,https://www.naxos.com/catalogue/item.asp?item_code=8.550647,Bill and Ted's Excellent Adventure (1989)  Butcher Boy (The) (1997)  Death in Venice (1971)  Django Unchained (2012)  Fearless (1993)  Guilty (The) (2000)  Immortal Beloved (1994)  Lux in Tenebris (2016)  My Life So Far (1999)  Nymphomaniac: Vol. II (2013)  Or So the Story Goes: Happy Thoughts (2015)  Patch Adams (1998)  Rosemary's Baby (1968)  Walk (The) (II) (2015)  Wrong Box (The) (1966)  You Got Served (2004)
"BEETHOVEN, LUDWIG VAN","Bagatelle No. 2 in G minor, Op. 126: Allegro",8.550474,https://www.naxos.com/catalogue/item.asp?item_code=8.550474,Amour (2012)
"BEETHOVEN, LUDWIG VAN","Cello Sonata No. 1 in F major, Op. 5, No. 1",8.550479,https://www.naxos.com/catalogue/item.asp?item_code=8.550479,Horse Whisperer (The) (1998)
"BEETHOVEN, LUDWIG VAN","Cello Sonata No. 2 in G minor, Op. 5, No. 2",8.550479,https://www.naxos.com/catalogue/item.asp?item_code=8.550479,Along Came Polly (2004)
"BEETHOVEN, LUDWIG VAN","Christus am Olberge (Christ on the Mount of Olives), Op. 85",CD98.422,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CD98.422,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Collin's Coriolan, Op. 62, ""Coriolan Overture"": Overture",8.550072,https://www.naxos.com/catalogue/item.asp?item_code=8.550072,Tangerine (2015)
"BEETHOVEN, LUDWIG VAN","Egmont, Op. 84: Overture",8.557264,https://www.naxos.com/catalogue/item.asp?item_code=8.557264,Lincoln (2012)  Sunshine (1999)
"BEETHOVEN, LUDWIG VAN","Fantasia in C minor, Op. 80, ""Choral Fantasy"": Allegretto, ma non troppo",CAvi8553120,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CAvi8553120,Oscar and Lucinda (1997)
"BEETHOVEN, LUDWIG VAN",Fidelio: Mir ist so wunderbar,8.660070-71,https://www.naxos.com/catalogue/item.asp?item_code=8.660070-71,Onegin (1999)
"BEETHOVEN, LUDWIG VAN",Fidelio: O welche Lust (Chorus of Prisoners),8.660070-71,https://www.naxos.com/catalogue/item.asp?item_code=8.660070-71,Fidelio
"BEETHOVEN, LUDWIG VAN","Minuet in G major, WoO 10, No. 6",8.550646,https://www.naxos.com/catalogue/item.asp?item_code=8.550646,Heaven and Earth (1990)  Music Man (The) (1962)  Paradise Road (1997)
"BEETHOVEN, LUDWIG VAN","Missa Solemnis, Op. 123: Kyrie eleison",8.557060,https://www.naxos.com/catalogue/item.asp?item_code=8.557060,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 1 in C major, Op. 15",8.550190,https://www.naxos.com/catalogue/item.asp?item_code=8.550190,Wild Card (2015)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 1 in C major, Op. 15: II. Largo",8.550190,https://www.naxos.com/catalogue/item.asp?item_code=8.550190,Equals (2015)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 3 in C minor, Op. 37",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,Into the Arms of Strangers (2007)  Pianist (The) (2002)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 3 in C minor, Op. 37: I. Allegro con brio",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,Equals (2015)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 4 in G major, Op. 58: III. Rondo",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,Equals (2015)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor""",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,Elysium (2013)  Crime of Padre Armano  Elysium (2013)  Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor"": II. Adagio un poco mosso",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,Dead Poets Society  Down River (2013)  Invincible (2001)  King's Speech (The) (2010)  Liberal Arts (2012)  No Letting Go (2015)  Picnic at Hanging Rock (1975)  Tomorrow Never Dies (1997)
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor"": III. Rondo",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,Fearless (1993)
"BEETHOVEN, LUDWIG VAN","Piano Quintet in E-flat major, Op. 16: III. Andante cantabile",8.550511,https://www.naxos.com/catalogue/item.asp?item_code=8.550511,Talented Mr Ripley (The) (1999)
"BEETHOVEN, LUDWIG VAN",Piano Sonata No. 1 in F minor,8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,Traffic (2000)
"BEETHOVEN, LUDWIG VAN",Piano Sonata No. 1 in F minor: II. Adagio,8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,Zookeeper's Wife (The) (2017)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 3 in C major, Op. 2, No. 3: II. Adagio",8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,Byzantium (2012)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Elysium (2013)  Man Who Wasn't There (The) (2001)  Romy and Michele's High School Reunion (1997)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": I. Grave",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Immortal Beloved (1994)  Star Trek: Insurrection (1998)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": II. Adagio cantabile",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Age of Innocence (The) (1993)  Confessions of a Dangerous Mind (2002)  Fontane Effi Briest (Effi Briest) (1974)  Immortal Beloved (1994)  Lost World: Jurassic Park (The) (1997)  Mr Turner (2014)  Wedding Ringer (The) (2015)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": III. Rondo",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Before Sunrise (1995)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 13 in E-flat major, Op. 27, No. 1, ""Quasi una Fantasia"": II. Allegro molto vivace",8.550167,https://www.naxos.com/catalogue/item.asp?item_code=8.550167,Glenn Gould (32 Short Films about) (1993)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Crimson Tide (1995)  K-19: The Widowmaker (2002)  Loss of Sexual Innocence (The) (1999)  Man Who Wasn't There (The) (2001)  Pianist (The) (2002)  SLC Punk! (1998)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Cruel Intentions 2 (2000)  Far and Away (1992)  Fontane Effi Briest (Effi Briest) (1974)  Gaslight (1944)  Immortal Beloved (1994)  Misery (1990)  Peanuts Movie (The) (2015)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": III. Presto agitato",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 15 in D Major, Op. 28, ""Pastoral""",8.550255,https://www.naxos.com/catalogue/item.asp?item_code=8.550255,Man Who Wasn't There (The) (2001)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 16 in G major, Op. 31, No. 1: II. Adagio grazioso",8.550166,https://www.naxos.com/catalogue/item.asp?item_code=8.550166,Search and Destroy (1995)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 17 in D minor, Op. 31, No. 2, ""Tempest"": III. Allegretto",8.550054,https://www.naxos.com/catalogue/item.asp?item_code=8.550054,Glenn Gould (32 Short Films about) (1993)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Man Who Wasn't There (The) (2001)  My Life So Far (1999)  Shine (1996)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": II. Andante con moto",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,True Story (I) (2015)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,Hard Target (1993)  Madame Souzatska (1988)  True Story (I) (2015)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 25 in G Major, Op. 79",8.550161,https://www.naxos.com/catalogue/item.asp?item_code=8.550161,Man Who Wasn't There (The) (2001)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 28 in A major, Op. 101",8.571258,https://www.naxos.com/catalogue/item.asp?item_code=8.571258,Love Is Strange (2014)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 30 in E major, Op. 109",8.550151,https://www.naxos.com/catalogue/item.asp?item_code=8.550151,Man Who Wasn't There (The) (2001)  Trick (1999)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 30 in E major, Op. 109: III. Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo",8.571268,https://www.naxos.com/catalogue/item.asp?item_code=8.571268,Lost City of Z (The) (2016)
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 31 in A-flat major, Op. 110: I. Moderato cantabile, molto espressivo",8.550151,https://www.naxos.com/catalogue/item.asp?item_code=8.550151,Equals (2015)
"BEETHOVEN, LUDWIG VAN","Piano Trio in B-flat major, Op. 97, ""Archduke""",8.550442,https://www.naxos.com/catalogue/item.asp?item_code=8.550442,Man Who Wasn't There (The) (2001)
"BEETHOVEN, LUDWIG VAN","Piano Trio in B-flat major, Op. 97, ""Archduke"": I. Allegro Moderato",8.550442,https://www.naxos.com/catalogue/item.asp?item_code=8.550442,Hilary and Jackie (1998)  Swing Kids (1993)
"BEETHOVEN, LUDWIG VAN","Piano Trio in D major, Op. 70, No. 1, ""Ghost"": II. Largo assai ed espressivo",8.550948,https://www.naxos.com/catalogue/item.asp?item_code=8.550948,Colonel Chabert (1994)  Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 2 in G major, Op. 18, No. 2",8.550558,https://www.naxos.com/catalogue/item.asp?item_code=8.550558,Beginners (2010)  Sour Grapes (1998)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 5 in A major, Op. 18, No. 5",8.550560,https://www.naxos.com/catalogue/item.asp?item_code=8.550560,Daddy Day Care (2003)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 6 in B-flat major, Op. 18, No. 6",8.550560,https://www.naxos.com/catalogue/item.asp?item_code=8.550560,George of the Jungle (1997)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 7 in F major, Op. 59, No. 1, ""Rasumovsky""",8.554181,https://www.naxos.com/catalogue/item.asp?item_code=8.554181,Sour Grapes (1998)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 13 in B-flat major, Op. 130: V. Cavatina",8.554593,https://www.naxos.com/catalogue/item.asp?item_code=8.554593,Immortal Beloved (1994)  One Night Stand (1997)
"BEETHOVEN, LUDWIG VAN","String Quartet No. 14 in C-sharp minor, Op. 131",8.554594,https://www.naxos.com/catalogue/item.asp?item_code=8.554594,After the Storm (2016)  Late Quartet (A) (2012)
"BEETHOVEN, LUDWIG VAN","String Trio in G major, Op. 9, No. 1",8.572377,https://www.naxos.com/catalogue/item.asp?item_code=8.572377,Company of Wolves (The) (1984)
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica""",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,Mission: Impossible - Rogue Nation (2015)
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": I. Allegro con brio",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": II. Marcia funebre",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,This Is My Life (1992)
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": III. Scherzo",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,Hitchcock (2012)  Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,Dysfunktional Family (2003)  Love Potion No. 9 (1992)  My Life So Far (1999)  Peanuts Movie (The) (2015)
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67: I. Allegro con brio",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,Austin Powers in Goldmember (2002)  Bowfinger (1999)  Breakfast Club (The) (1985)  Celebrity Counterpoint (1967)  Fantasia 2000  Holy Man (1998)  Immortal Beloved (1994)  L.A. Story (1991)  Longest Day (The) (1962)  Mystery Men (1999)  New Adventures of Pinocchio (The) (1999)  Saboteur (1942)  Saturday Night Fever (1977)  Starsky & Hutch
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67: III. Allegro",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,Howards End (1992)  Humoresque (1946)  Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67: IV. Allegro",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,Cat on a Hot Tin Roof (1958)  Fight Club (1999)  Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral""",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,Fantasia (1940)  Love Potion No. 9 (1992)  Passage to Mars (2016)  Whore
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral"": I. Allegro ma non troppo",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,Elle (2016) Immortal  Beloved (1994)  Liberal Arts (2012)  Soylent Green (1973)
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral"": II. Andante molto mosso",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,House of Last Things (The Last House) (2013)
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral"": III. Allegro",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral"": IV. Allegro",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,Immortal Beloved (1994)
"BEETHOVEN, LUDWIG VAN","Symphony No. 6 in F major, Op. 68, ""Pastoral"": V. Shepherd's song",8.553474,https://www.naxos.com/catalogue/item.asp?item_code=8.553474,Big Fish (2003)
"BEETHOVEN, LUDWIG VAN","Symphony No. 7 in A major, Op. 92: II. Allegretto",8.553477,https://www.naxos.com/catalogue/item.asp?item_code=8.553477,Down River (2013)  Frances (1982)  House of Last Things (The Last House) (2013)  Immortal Beloved (1994)  Irreversible (2002)  King's Speech (The) (2010)  Mr Holland's Opus (1995)  Origin of Violence (The) (2016)  X-Men: Apocalypse (2016)  Zardoz (1974)
"BEETHOVEN, LUDWIG VAN","Symphony No. 8 in F major, Op. 93",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,Invisible Ink (II) (2015)
"BEETHOVEN, LUDWIG VAN","Symphony No. 8 in F major, Op. 93: II. Allegretto scherzando",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,Kalifornia (1993)
