composerNameFull,pieceName,pieceCode,pieceURL,pieceMovies
"BACH, JOHANN SEBASTIAN","The Well-Tempered Clavier Book I: Prelude and Fugue No. 15 in G major, BWV 860",8.553796-97,https://www.naxos.com/catalogue/item.asp?item_code=8.553796-97,<i>Rise of the Planet of the Apes (2011)</i>
"BACH, JOHANN SEBASTIAN","The Well-Tempered Clavier Book II: Prelude and Fugue No. 12 in F minor, BWV 857",8.550970-71,https://www.naxos.com/catalogue/item.asp?item_code=8.550970-71,<i>Red Dragon (2002)</i>
"BACH, JOHANN SEBASTIAN","The Well-Tempered Clavier Book II: Prelude and Fugue No. 18 in G-sharp minor, BWV 887",8.550970-71,https://www.naxos.com/catalogue/item.asp?item_code=8.550970-71,<i>Irrational Man (2015)</i>
"BACH, JOHANN SEBASTIAN","Toccata and Fugue in D minor, BWV 565",8.553859,https://www.naxos.com/catalogue/item.asp?item_code=8.553859,<i>2000 Leagues Under the Sea (1954) <br/> 976-EVIL (1988) <br/> Bad Boys II <br/> Barbarella (1968) <br/> Dr Jekyll and Mr Hyde (1931) <br/> Fantasia (1940) <br/> French Lieutenant's Woman (The) (1981) <br/> Gremlins II: The New Batch (1990) <br/> Monty Python's The Meaning of Life (1997) <br/> Quartet (2012) <br/> Rollerball (1975) <br/> Sour Grapes (1998) <br/> Sunset Blvd. (1950) <br/> Too Smooth (1998) <br/> Zoolander 2 (2016)</i>
"BACH, JOHANN SEBASTIAN","Toccata, Adagio and Fugue in C major, BWV 564: I. Toccata",8.553859,https://www.naxos.com/catalogue/item.asp?item_code=8.553859,<i>Bad Education Movie (The) (2015)</i>
"BACH, JOHANN SEBASTIAN","Toccata, Adagio and Fugue in C major, BWV 564: II. Adagio",8.553859,https://www.naxos.com/catalogue/item.asp?item_code=8.553859,<i>Sour Grapes (1998)</i>
"BACH, JOHANN SEBASTIAN","Viola da Gamba Sonata in G major, BWV 1027: I. Adagio",8.570210,https://www.naxos.com/catalogue/item.asp?item_code=8.570210,<i>Before Sunrise (1995)</i>
"BACH, JOHANN SEBASTIAN","Violin Concerto in A minor, BWV 1041",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,<i>Portrait of a Lady (The) (1996)</i>
"BACH, JOHANN SEBASTIAN","Violin Concerto in A minor, BWV 1041: II. Andante",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,<i>On the Road (2012) <br/> Primal Fear (1996)</i>
"BACH, JOHANN SEBASTIAN","Violin Concerto in E major, BWV 1042",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,<i>Lost City of Z (The) (2016)</i>
"BACH, JOHANN SEBASTIAN","Violin Concerto in E major, BWV 1042: III. Allegro assai",8.550194,https://www.naxos.com/catalogue/item.asp?item_code=8.550194,<i>Patriot (The) (2000)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 1 in B minor, BWV 1002",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Detours (2016)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 1 in B minor, BWV 1002: I. Allemanda",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Sunday (2008)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 2 in D minor, BWV 1004: IV. Giga",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Kiss the Girls (1997)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 2 in D minor, BWV 1004: V. Ciaconna",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Beast with Five Fingers (1946)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 3 in E major, BWV 1006: I. Preludio",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Truth About Cats and Dogs (The) (1996)</i>
"BACH, JOHANN SEBASTIAN","Violin Partita No. 3 in E major, BWV 1006: III. Gavotte en rondeau",8.570277-78,https://www.naxos.com/catalogue/item.asp?item_code=8.570277-78,<i>Hunger (The) (1983)</i>
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 1 in G minor, BWV 1001: I. Adagio",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,<i>Anniversary Party (2001) <br/> Kiss the Girls (1997)</i>
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 1 in G minor, BWV 1001: IV. Presto",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,<i>Sandy Bottom Orchestra (The) (2000)</i>
"BACH, JOHANN SEBASTIAN","Violin Sonata No. 2 in A minor, BWV 1003: I. Grave",8.554422,https://www.naxos.com/catalogue/item.asp?item_code=8.554422,<i>One Night Stand (1997)</i>
"BACH, JOHANN SEBASTIAN","Vor deinen Thron tret ich (Before Thy throne I stand), BWV 668",8.550927,https://www.naxos.com/catalogue/item.asp?item_code=8.550927,<i>Enigma (2001)</i>
"BACH, JOHANN SEBASTIAN","Wachet auf, ruft uns die Stimme (Awake, the voice is calling), BWV 140",7318599919614,https://www.classicsonline.com/catalogue/product.aspx?cid=7318599919614,<i>Mr Holland's Opus (1995)</i>
"BACH, JOHANN SEBASTIAN","Wachet auf! ruft uns die Stimme, BWV 645 (trans. W. Kempff)",8.223452,https://www.naxos.com/catalogue/item.asp?item_code=8.223452,<i>Call Me by Your Name (2017)</i>
"BACH, JOHANN SEBASTIAN","Was mir behagt, ist nur die muntre Jagd, BWV 208, ""Hunt Cantata"": Schafe konnen sicher weiden from Was mir behagt, ist nur die muntre Jagd",8.550643,https://www.naxos.com/catalogue/item.asp?item_code=8.550643,<i>I Am Sam (2001)</i>
"BADARZEWSKA-BARANOWSKA, TEKLA","The Maiden's Prayer, Op. 4",8.550141,https://www.naxos.com/catalogue/item.asp?item_code=8.550141,<i>Hi-Lo Country (The) (1998) <br/> Wedding Banquet (The) (1993)</i>
"BARBER, SAMUEL","Agnus Dei, Op. 11",8.559053,https://www.naxos.com/catalogue/item.asp?item_code=8.559053,<i>Lorenzo's Oil (1992)</i>
"BARBER, SAMUEL","Adagio for Strings, Op. 11",8.559088,https://www.naxos.com/catalogue/item.asp?item_code=8.559088,<i>Amelie of Montmartre (1980) <br/> Elephant Man (The) (1980) <br/> Jagarna (The Hunters) (1996) <br/> Kevin and Perry Go Large (2000) <br/> Lorenzo's Oil (1992) <br/> Platoon (1986) <br/> Roseaux Savages (Les) (1994) <br/> S1mOne (Simone) (2002) <br/> Scarlet Letter (The) (1995)</i>
"BARBER, SAMUEL","Violin Concerto, Op. 14: II. Andante",8.559044,https://www.naxos.com/catalogue/item.asp?item_code=8.559044,<i>Deep Blue Sea (The) (2011)</i>
"BARRIOS MANGORE, AGUSTIN",La Catedral,8.555718,https://www.naxos.com/catalogue/item.asp?item_code=8.555718,<i>Kissing Jessica Stein (2001)</i>
"BARRY, JOHN",Out of Africa: Main title theme,8.570505,https://www.naxos.com/catalogue/item.asp?item_code=8.570505,<i>Le talent de mes amis (2015)</i>
"BARTOK, BELA","Music for Strings, Percussion and Celesta, Sz. 106",8.550261,https://www.naxos.com/catalogue/item.asp?item_code=8.550261,<i>Shining (The) (1980)</i>
"BARTOK, BELA","Music for Strings, Percussion and Celesta, Sz. 106: II. Allegro",8.550261,https://www.naxos.com/catalogue/item.asp?item_code=8.550261,<i>Being John Malkovich (1999)</i>
"BEETHOVEN, LUDWIG VAN",32 Variations in C minor: Variations XXVI and XXVII,8.550676,https://www.naxos.com/catalogue/item.asp?item_code=8.550676,<i>Glenn Gould (32 Short Films about) (1993)</i>
"BEETHOVEN, LUDWIG VAN","Bagatelle in A minor, WoO 59, ""Fur Elise""",8.550647,https://www.naxos.com/catalogue/item.asp?item_code=8.550647,<i>Bill and Ted's Excellent Adventure (1989) <br/> Butcher Boy (The) (1997) <br/> Death in Venice (1971) <br/> Django Unchained (2012) <br/> Fearless (1993) <br/> Guilty (The) (2000) <br/> Immortal Beloved (1994) <br/> Lux in Tenebris (2016) <br/> My Life So Far (1999) <br/> Nymphomaniac: Vol. II (2013) <br/> Or So the Story Goes: Happy Thoughts (2015) <br/> Patch Adams (1998) <br/> Rosemary's Baby (1968) <br/> Walk (The) (II) (2015) <br/> Wrong Box (The) (1966) <br/> You Got Served (2004)</i>
"BEETHOVEN, LUDWIG VAN","Bagatelle No. 2 in G minor, Op. 126: Allegro",8.550474,https://www.naxos.com/catalogue/item.asp?item_code=8.550474,<i>Amour (2012)</i>
"BEETHOVEN, LUDWIG VAN","Cello Sonata No. 1 in F major, Op. 5, No. 1",8.550479,https://www.naxos.com/catalogue/item.asp?item_code=8.550479,<i>Horse Whisperer (The) (1998)</i>
"BEETHOVEN, LUDWIG VAN","Cello Sonata No. 2 in G minor, Op. 5, No. 2",8.550479,https://www.naxos.com/catalogue/item.asp?item_code=8.550479,<i>Along Came Polly (2004)</i>
"BEETHOVEN, LUDWIG VAN","Christus am Olberge (Christ on the Mount of Olives), Op. 85",CD98.422,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CD98.422,<i>Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Collin's Coriolan, Op. 62, ""Coriolan Overture"": Overture",8.550072,https://www.naxos.com/catalogue/item.asp?item_code=8.550072,<i>Tangerine (2015)</i>
"BEETHOVEN, LUDWIG VAN","Egmont, Op. 84: Overture",8.557264,https://www.naxos.com/catalogue/item.asp?item_code=8.557264,<i>Lincoln (2012) <br/> Sunshine (1999)</i>
"BEETHOVEN, LUDWIG VAN","Fantasia in C minor, Op. 80, ""Choral Fantasy"": Allegretto, ma non troppo",CAvi8553120,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CAvi8553120,<i>Oscar and Lucinda (1997)</i>
"BEETHOVEN, LUDWIG VAN",Fidelio: Mir ist so wunderbar,8.660070-71,https://www.naxos.com/catalogue/item.asp?item_code=8.660070-71,<i>Onegin (1999)</i>
"BEETHOVEN, LUDWIG VAN",Fidelio: O welche Lust (Chorus of Prisoners),8.660070-71,https://www.naxos.com/catalogue/item.asp?item_code=8.660070-71,<i>Fidelio</i>
"BEETHOVEN, LUDWIG VAN","Minuet in G major, WoO 10, No. 6",8.550646,https://www.naxos.com/catalogue/item.asp?item_code=8.550646,<i>Heaven and Earth (1990) <br/> Music Man (The) (1962) <br/> Paradise Road (1997)</i>
"BEETHOVEN, LUDWIG VAN","Missa Solemnis, Op. 123: Kyrie eleison",8.557060,https://www.naxos.com/catalogue/item.asp?item_code=8.557060,<i>Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 1 in C major, Op. 15",8.550190,https://www.naxos.com/catalogue/item.asp?item_code=8.550190,<i>Wild Card (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 1 in C major, Op. 15: II. Largo",8.550190,https://www.naxos.com/catalogue/item.asp?item_code=8.550190,<i>Equals (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 3 in C minor, Op. 37",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,<i>Into the Arms of Strangers (2007) <br/> Pianist (The) (2002)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 3 in C minor, Op. 37: I. Allegro con brio",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,<i>Equals (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 4 in G major, Op. 58: III. Rondo",8.550122,https://www.naxos.com/catalogue/item.asp?item_code=8.550122,<i>Equals (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor""",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,<i>Elysium (2013) <br/> Crime of Padre Armano <br/> Elysium (2013) <br/> Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor"": II. Adagio un poco mosso",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,<i>Dead Poets Society <br/> Down River (2013) <br/> Invincible (2001) <br/> King's Speech (The) (2010) <br/> Liberal Arts (2012) <br/> No Letting Go (2015) <br/> Picnic at Hanging Rock (1975) <br/> Tomorrow Never Dies (1997)</i>
"BEETHOVEN, LUDWIG VAN","Piano Concerto No. 5 in E-flat major, Op. 73, ""Emperor"": III. Rondo",8.550121,https://www.naxos.com/catalogue/item.asp?item_code=8.550121,<i>Fearless (1993)</i>
"BEETHOVEN, LUDWIG VAN","Piano Quintet in E-flat major, Op. 16: III. Andante cantabile",8.550511,https://www.naxos.com/catalogue/item.asp?item_code=8.550511,<i>Talented Mr Ripley (The) (1999)</i>
"BEETHOVEN, LUDWIG VAN",Piano Sonata No. 1 in F minor,8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,<i>Traffic (2000)</i>
"BEETHOVEN, LUDWIG VAN",Piano Sonata No. 1 in F minor: II. Adagio,8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,<i>Zookeeper's Wife (The) (2017)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 3 in C major, Op. 2, No. 3: II. Adagio",8.550150,https://www.naxos.com/catalogue/item.asp?item_code=8.550150,<i>Byzantium (2012)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Elysium (2013) <br/> Man Who Wasn't There (The) (2001) <br/> Romy and Michele's High School Reunion (1997)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": I. Grave",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Immortal Beloved (1994) <br/> Star Trek: Insurrection (1998)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": II. Adagio cantabile",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Age of Innocence (The) (1993) <br/> Confessions of a Dangerous Mind (2002) <br/> Fontane Effi Briest (Effi Briest) (1974) <br/> Immortal Beloved (1994) <br/> Lost World: Jurassic Park (The) (1997) <br/> Mr Turner (2014) <br/> Wedding Ringer (The) (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": III. Rondo",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Before Sunrise (1995)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 13 in E-flat major, Op. 27, No. 1, ""Quasi una Fantasia"": II. Allegro molto vivace",8.550167,https://www.naxos.com/catalogue/item.asp?item_code=8.550167,<i>Glenn Gould (32 Short Films about) (1993)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Crimson Tide (1995) <br/> K-19: The Widowmaker (2002) <br/> Loss of Sexual Innocence (The) (1999) <br/> Man Who Wasn't There (The) (2001) <br/> Pianist (The) (2002) <br/> SLC Punk! (1998)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Cruel Intentions 2 (2000) <br/> Far and Away (1992) <br/> Fontane Effi Briest (Effi Briest) (1974) <br/> Gaslight (1944) <br/> Immortal Beloved (1994) <br/> Misery (1990) <br/> Peanuts Movie (The) (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": III. Presto agitato",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 15 in D Major, Op. 28, ""Pastoral""",8.550255,https://www.naxos.com/catalogue/item.asp?item_code=8.550255,<i>Man Who Wasn't There (The) (2001)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 16 in G major, Op. 31, No. 1: II. Adagio grazioso",8.550166,https://www.naxos.com/catalogue/item.asp?item_code=8.550166,<i>Search and Destroy (1995)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 17 in D minor, Op. 31, No. 2, ""Tempest"": III. Allegretto",8.550054,https://www.naxos.com/catalogue/item.asp?item_code=8.550054,<i>Glenn Gould (32 Short Films about) (1993)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata""",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Man Who Wasn't There (The) (2001) <br/> My Life So Far (1999) <br/> Shine (1996)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": II. Andante con moto",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>True Story (I) (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo",8.550045,https://www.naxos.com/catalogue/item.asp?item_code=8.550045,<i>Hard Target (1993) <br/> Madame Souzatska (1988) <br/> True Story (I) (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 25 in G Major, Op. 79",8.550161,https://www.naxos.com/catalogue/item.asp?item_code=8.550161,<i>Man Who Wasn't There (The) (2001)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 28 in A major, Op. 101",8.571258,https://www.naxos.com/catalogue/item.asp?item_code=8.571258,<i>Love Is Strange (2014)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 30 in E major, Op. 109",8.550151,https://www.naxos.com/catalogue/item.asp?item_code=8.550151,<i>Man Who Wasn't There (The) (2001) <br/> Trick (1999)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 30 in E major, Op. 109: III. Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo",8.571268,https://www.naxos.com/catalogue/item.asp?item_code=8.571268,<i>Lost City of Z (The) (2016)</i>
"BEETHOVEN, LUDWIG VAN","Piano Sonata No. 31 in A-flat major, Op. 110: I. Moderato cantabile, molto espressivo",8.550151,https://www.naxos.com/catalogue/item.asp?item_code=8.550151,<i>Equals (2015)</i>
"BEETHOVEN, LUDWIG VAN","Piano Trio in B-flat major, Op. 97, ""Archduke""",8.550442,https://www.naxos.com/catalogue/item.asp?item_code=8.550442,<i>Man Who Wasn't There (The) (2001)</i>
"BEETHOVEN, LUDWIG VAN","Piano Trio in B-flat major, Op. 97, ""Archduke"": I. Allegro Moderato",8.550442,https://www.naxos.com/catalogue/item.asp?item_code=8.550442,<i>Hilary and Jackie (1998) <br/> Swing Kids (1993)</i>
"BEETHOVEN, LUDWIG VAN","Piano Trio in D major, Op. 70, No. 1, ""Ghost"": II. Largo assai ed espressivo",8.550948,https://www.naxos.com/catalogue/item.asp?item_code=8.550948,<i>Colonel Chabert (1994) <br/> Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 2 in G major, Op. 18, No. 2",8.550558,https://www.naxos.com/catalogue/item.asp?item_code=8.550558,<i>Beginners (2010) <br/> Sour Grapes (1998)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 5 in A major, Op. 18, No. 5",8.550560,https://www.naxos.com/catalogue/item.asp?item_code=8.550560,<i>Daddy Day Care (2003)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 6 in B-flat major, Op. 18, No. 6",8.550560,https://www.naxos.com/catalogue/item.asp?item_code=8.550560,<i>George of the Jungle (1997)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 7 in F major, Op. 59, No. 1, ""Rasumovsky""",8.554181,https://www.naxos.com/catalogue/item.asp?item_code=8.554181,<i>Sour Grapes (1998)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 13 in B-flat major, Op. 130: V. Cavatina",8.554593,https://www.naxos.com/catalogue/item.asp?item_code=8.554593,<i>Immortal Beloved (1994) <br/> One Night Stand (1997)</i>
"BEETHOVEN, LUDWIG VAN","String Quartet No. 14 in C-sharp minor, Op. 131",8.554594,https://www.naxos.com/catalogue/item.asp?item_code=8.554594,<i>After the Storm (2016) <br/> Late Quartet (A) (2012)</i>
"BEETHOVEN, LUDWIG VAN","String Trio in G major, Op. 9, No. 1",8.572377,https://www.naxos.com/catalogue/item.asp?item_code=8.572377,<i>Company of Wolves (The) (1984)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica""",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,<i>Mission: Impossible - Rogue Nation (2015)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": I. Allegro con brio",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,<i>Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": II. Marcia funebre",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,<i>This Is My Life (1992)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 3 in E-flat major, Op. 55, ""Eroica"": III. Scherzo",8.553475,https://www.naxos.com/catalogue/item.asp?item_code=8.553475,<i>Hitchcock (2012) <br/> Immortal Beloved (1994)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,<i>Dysfunktional Family (2003) <br/> Love Potion No. 9 (1992) <br/> My Life So Far (1999) <br/> Peanuts Movie (The) (2015)</i>
"BEETHOVEN, LUDWIG VAN","Symphony No. 5 in C minor, Op. 67: I. Allegro con brio",8.553476,https://www.naxos.com/catalogue/item.asp?item_code=8.553476,<i>Austin Powers in Goldmember (2002) <br/> Bowfinger (1999) <br/> Breakfast Club (The) (1985) <br/> Celebrity Counterpoint (1967) <br/> Fantasia 2000 <br/> Holy Man (1998) <br/> Immortal Beloved (1994) <br/> L.A. Story (1991) <br/> Longest Day (The) (1962) <br/> Mystery Men (1999) <br/> New Adventures of Pinocchio (The) (1999) <br/> Saboteur (1942) <br/> Saturday Night Fever (1977) <br/> Starsky &amp; Hutch</i>
